,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
84,"Look Alive (feat. Drake)","BlocBoy JB",397637,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
85,"1400 / 999 Freestyle","Trippie Redd",397511,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
86,breathin,"Ariana Grande",397388,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
87,"Lean Wit Me","Juice WRLD",395574,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
88,"Have Yourself A Merry Little Christmas","Sam Smith",395539,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
89,"Sleigh Ride","The Ronettes",389683,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
90,"Bad Liar","Imagine Dragons",383372,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
91,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,383033,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
92,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",379934,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
93,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",375186,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
94,"Beautiful (feat. Camila Cabello)",Bazzi,375134,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
95,"Look Back At It","A Boogie Wit da Hoodie",374910,https://open.spotify.com/track/3J5YrOvX2A0EA0j4BARQ9o
96,Youngblood,"5 Seconds of Summer",373918,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
97,"Ric Flair Drip (& Metro Boomin)",Offset,369802,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
98,"Don't Come Out The House (with 21 Savage)","Metro Boomin",369708,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
99,STARGAZING,"Travis Scott",366437,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
100,"Christmas (Baby Please Come Home)","Mariah Carey",359992,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
101,"God is a woman","Ariana Grande",359969,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
102,Shallow,"Lady Gaga",359317,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
103,"no tears left to cry","Ariana Grande",355326,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
104,"Nice For What",Drake,355322,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
105,"XO TOUR Llif3","Lil Uzi Vert",349918,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
106,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,349244,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
107,"I Love It (& Lil Pump)","Kanye West",347352,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
108,"Bohemian Rhapsody - Remastered 2011",Queen,347347,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
109,"Winter Wonderland","Bing Crosby",345374,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
110,"Everybody Dies In Their Nightmares",XXXTENTACION,344613,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
111,"Santa Baby","Ariana Grande",342526,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
112,"Pure Cocaine","Lil Baby",338899,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
113,"Sweet but Psycho","Ava Max",331806,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
114,"Lucky You (feat. Joyner Lucas)",Eminem,331616,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
115,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",331509,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
116,"Girls Like You (feat. Cardi B)","Maroon 5",330403,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
117,Uproar,"Lil Wayne",325819,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
118,"Best Part",H.E.R.,325656,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
119,"Santa Claus Is Coming to Town","Michael Bublé",323056,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
120,"WAKA (feat. A Boogie Wit da Hoodie)",6ix9ine,322514,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
121,"Hide (feat. Seezyn)","Juice WRLD",321738,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
122,bellyache,"Billie Eilish",321191,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
123,"ocean eyes","Billie Eilish",320122,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
124,"Carol of the Bells","Mykola Dmytrovych Leontovych",319383,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
125,"Do You Hear What I Hear?","Bing Crosby",316984,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
126,"Love Lies (with Normani)",Khalid,314695,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
127,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",314639,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
128,Speechless,"Dan + Shay",314340,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
129,Congratulations,"Post Malone",312601,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
130,goosebumps,"Travis Scott",312014,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
131,"Plug Walk","Rich The Kid",311492,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
132,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",310841,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
133,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",310220,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
134,"Joy To The World","Nat King Cole",306394,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
135,"Baby, It's Cold Outside","Dean Martin",303203,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
136,"New Patek","Lil Uzi Vert",302796,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
137,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",302385,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
138,"In My Head","Peter Manos",302054,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
139,"Ruin My Life","Zara Larsson",299445,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
140,Mine,Bazzi,298965,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
141,"I Like Me Better",Lauv,296181,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
142,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",293385,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
143,"Guardian angel",XXXTENTACION,292435,https://open.spotify.com/track/7uqcLJFlSYjVPLUz1vPxkY
144,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",292368,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
145,"I don’t let go",XXXTENTACION,291528,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT
146,"Be Alright","Dean Lewis",289949,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
147,HUMBLE.,"Kendrick Lamar",287594,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
148,Lust,"Lil Skies",287562,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
149,"WORKIN ME",Quavo,284591,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
150,"Foot Fungus","Ski Mask The Slump God",283933,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
151,"Murder On My Mind","YNW Melly",283481,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
152,"Candy Paint","Post Malone",282420,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
153,Trip,"Ella Mai",280926,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
154,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",280265,https://open.spotify.com/track/6uSSupG4TMu3vW8QgynAB6
155,"Te Boté - Remix","Nio Garcia",280125,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
156,Tequila,"Dan + Shay",278296,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
157,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",278075,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
158,"Look At Me!",XXXTENTACION,277899,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
159,Hallelujah,Pentatonix,277604,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
160,Natural,"Imagine Dragons",277360,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
161,"Winter Wonderland","Tony Bennett",276321,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
162,"Merry Christmas, Happy Holidays",*NSYNC,276251,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
163,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",274675,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
164,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",271633,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
165,Testimony,"Kodak Black",271617,https://open.spotify.com/track/6Gg25EZRbQd4IHiJz2KSY0
166,"What Christmas Means To Me","Stevie Wonder",269895,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
167,"Nowadays (feat. Landon Cube)","Lil Skies",269650,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
168,"REEL IT IN",Aminé,269537,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
169,Hope,XXXTENTACION,268450,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
170,"Faucet Failure","Ski Mask The Slump God",267474,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
171,"Solo de Mi","Bad Bunny",267089,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
172,"Little Saint Nick - 1991 Remix","The Beach Boys",266043,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
173,"Black & White","Juice WRLD",265971,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
174,Walk,Comethazine,264977,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
175,"Young Dumb & Broke",Khalid,264325,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
176,"come out and play","Billie Eilish",263975,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
177,Kamikaze,"Lil Mosey",262346,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
178,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",260866,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
179,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,260417,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
180,"BUTTERFLY EFFECT","Travis Scott",259865,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
181,"Taking A Walk","Trippie Redd",258121,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
182,"Sleigh Ride",Carpenters,256744,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ
183,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'","Thurl Ravenscroft",256119,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
184,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",255856,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
185,"Santa Claus Is Coming To Town","The Jackson 5",252802,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
186,"My Only Wish (This Year)","Britney Spears",251784,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
187,"Scared of the Dark (feat. XXXTENTACION)","Lil Wayne",251655,https://open.spotify.com/track/3vWzyGTu6Ovo1GdrcJqH6e
188,"Mary, Did You Know?",Pentatonix,251613,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni
189,"Rudolph The Red-Nosed Reindeer","Burl Ives",250823,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
190,Location,Khalid,250732,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
191,"Uptown Vibes (feat. Fabolous & Anuel AA)","Meek Mill",250367,https://open.spotify.com/track/2tnlNVAhuQGgoFJxALVeXx
192,"SLOW DANCING IN THE DARK",Joji,250246,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
193,"This Feeling","The Chainsmokers",250201,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
194,"All The Stars (with SZA)","Kendrick Lamar",250077,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
195,"The Middle",Zedd,248989,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
196,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",248837,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
197,"Close Friends (Lil Baby & Gunna)","Lil Baby",247395,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
198,"Walk It Talk It",Migos,245819,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
199,"Silver Bells","Dean Martin",245024,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
200,"Bodak Yellow","Cardi B",243526,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
