,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
45,"Blue Christmas","Elvis Presley",550180,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
46,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",541948,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
47,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",539696,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
48,"Underneath the Tree","Kelly Clarkson",532323,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
49,"Holly Jolly Christmas","Michael Bublé",532245,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
50,1.5,"21 Savage",531514,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs
51,"break da law","21 Savage",526607,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl
52,Better,Khalid,525574,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
53,"Demons and Angels (feat. Juice WRLD)","A Boogie Wit da Hoodie",515774,https://open.spotify.com/track/3L19besdNQzd342qL78xqm
54,"when the party's over","Billie Eilish",514004,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
55,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",512976,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
56,"Have Yourself A Merry Little Christmas","Sam Smith",512560,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
57,asmr,"21 Savage",510551,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w
58,"Run Rudolph Run - Single Version","Chuck Berry",505803,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
59,"Sleigh Ride","The Ronettes",504123,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
60,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,497736,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
61,"KIKA (feat. Tory Lanez)",6ix9ine,496214,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
62,"ball w/o you","21 Savage",494952,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO
63,"gun smoke","21 Savage",494668,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X
64,"MIA (feat. Drake)","Bad Bunny",491656,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
65,"Taste (feat. Offset)",Tyga,483131,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
66,"Eastside (with Halsey & Khalid)","benny blanco",483029,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
67,"Jocelyn Flores",XXXTENTACION,477129,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
68,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,477053,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
69,"I Like It","Cardi B",473375,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
70,"out for the night","21 Savage",469882,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV
71,"High Hopes","Panic! At The Disco",460736,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
72,"Christmas (Baby Please Come Home)","Mariah Carey",459482,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
73,"Yes Indeed","Lil Baby",450391,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
74,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",448306,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
75,"Winter Wonderland","Bing Crosby",433620,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
76,lovely,"Billie Eilish",433576,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
77,"Saturday Nights",Khalid,433119,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
78,"Santa Baby","Ariana Grande",427960,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
79,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",420658,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
80,"Santa Claus Is Coming to Town","Michael Bublé",415973,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
81,"Fine China",Future,415342,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
82,"Calling My Spirit","Kodak Black",410836,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5
83,a&t,"21 Savage",408458,https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia
84,"God's Plan",Drake,407199,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
85,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,404798,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
86,YOSEMITE,"Travis Scott",404654,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
87,"rockstar (feat. 21 Savage)","Post Malone",404216,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
88,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",400619,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
89,"Psycho (feat. Ty Dolla $ign)","Post Malone",398782,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
90,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",396129,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
91,Topanga,"Trippie Redd",393503,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
92,idontwannabeyouanymore,"Billie Eilish",393023,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
93,"I Fall Apart","Post Malone",390112,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
94,"All Girls Are The Same","Juice WRLD",386083,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
95,"In My Feelings",Drake,383093,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
96,"Do You Hear What I Hear?","Bing Crosby",382196,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
97,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",378370,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
98,"Joy To The World","Nat King Cole",375883,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
99,Splashin,"Rich The Kid",375579,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
100,"Carol of the Bells","Mykola Dmytrovych Leontovych",374421,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
101,"10 Freaky Girls (with 21 Savage)","Metro Boomin",374391,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
102,"Space Cadet (feat. Gunna)","Metro Boomin",370236,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
103,"Baby, It's Cold Outside","Dean Martin",365698,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
104,"Look Alive (feat. Drake)","BlocBoy JB",362589,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
105,changes,XXXTENTACION,362240,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
106,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",358606,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
107,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",354030,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
108,"Falling Down - Bonus Track","Lil Peep",352788,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
109,4L,"21 Savage",350890,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q
110,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",350517,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
111,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,350045,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
112,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",350025,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
113,Noticed,"Lil Mosey",348903,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
114,"Winter Wonderland","Tony Bennett",346152,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
115,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",345741,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
116,"No Stylist","French Montana",344170,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
117,"Lean Wit Me","Juice WRLD",342963,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
118,"MoshPit (feat. Juice WRLD)","Kodak Black",338651,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk
119,breathin,"Ariana Grande",337815,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
120,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",329298,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
121,"Bad Liar","Imagine Dragons",328598,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
122,"What Christmas Means To Me","Stevie Wonder",325746,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
123,Youngblood,"5 Seconds of Summer",324683,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
124,"TIC TOC (feat. Lil Baby)",6ix9ine,322538,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
125,"Ric Flair Drip (& Metro Boomin)",Offset,318595,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
126,"pad lock","21 Savage",317355,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le
127,Hallelujah,Pentatonix,317144,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
128,"XO TOUR Llif3","Lil Uzi Vert",316422,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
129,"Santa Claus Is Coming To Town","The Jackson 5",316315,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
130,"Sleigh Ride",Carpenters,313566,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ
131,"Everybody Dies In Their Nightmares",XXXTENTACION,312074,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
132,"Beautiful (feat. Camila Cabello)",Bazzi,311875,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
133,"letter 2 my momma","21 Savage",310812,https://open.spotify.com/track/55xNjVrGJxgqcEFqCyejTM
134,"Bohemian Rhapsody - Remastered 2011",Queen,310230,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
135,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'","Thurl Ravenscroft",309749,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
136,"Little Saint Nick - 1991 Remix","The Beach Boys",307825,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
137,"I Love It (& Lil Pump)","Kanye West",306253,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
138,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",305803,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
139,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",304520,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
140,"Rudolph The Red-Nosed Reindeer","Burl Ives",303658,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
141,"1400 / 999 Freestyle","Trippie Redd",303038,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
142,"God is a woman","Ariana Grande",302562,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
143,"Merry Christmas, Happy Holidays",*NSYNC,302404,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
144,"Nice For What",Drake,301361,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
145,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,300905,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
146,STARGAZING,"Travis Scott",299847,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
147,"good day","21 Savage",298722,https://open.spotify.com/track/2LqoYvMudv9xoTqNLFKILj
148,"no tears left to cry","Ariana Grande",294113,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
149,"Girls Like You (feat. Cardi B)","Maroon 5",290585,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
150,"Silver Bells","Dean Martin",288326,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
151,"My Only Wish (This Year)","Britney Spears",287956,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
152,"Sweet but Psycho","Ava Max",286510,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
153,"Plug Walk","Rich The Kid",285981,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
154,Shallow,"Lady Gaga",283689,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
155,"Best Part",H.E.R.,283427,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
156,"Pure Cocaine","Lil Baby",279568,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
157,"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",276896,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
158,Congratulations,"Post Malone",273578,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
159,"Don't Come Out The House (with 21 Savage)","Metro Boomin",273339,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
160,"ocean eyes","Billie Eilish",272141,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
161,bellyache,"Billie Eilish",271833,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
162,"Lucky You (feat. Joyner Lucas)",Eminem,271773,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
163,"Love Drugs and Sex","A Boogie Wit da Hoodie",271289,https://open.spotify.com/track/1Gno5IBUHh6vUKp4nxu2Yd
164,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",270222,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
165,goosebumps,"Travis Scott",269246,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
166,"Solo de Mi","Bad Bunny",267728,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
167,"Rudolph The Red-Nosed Reindeer","Dean Martin",267111,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
168,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",267088,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
169,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",266536,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
170,"New Patek","Lil Uzi Vert",265502,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
171,"Love Lies (with Normani)",Khalid,263767,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
172,"Look At Me!",XXXTENTACION,261466,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
173,"WAKA (feat. A Boogie Wit da Hoodie)",6ix9ine,261223,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
174,Trip,"Ella Mai",260980,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
175,Uproar,"Lil Wayne",259556,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
176,"Mary, Did You Know?",Pentatonix,258417,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni
177,Speechless,"Dan + Shay",257983,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
178,"I'll Be Home","Meghan Trainor",257337,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
179,"Christmas (Baby Please Come Home)","Darlene Love",256791,https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl
180,"Hide (feat. Seezyn)","Juice WRLD",256205,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
181,Lust,"Lil Skies",255411,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
182,"Te Boté - Remix","Nio Garcia",254960,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
183,"WORKIN ME",Quavo,254586,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
184,Hope,XXXTENTACION,254240,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
185,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",252918,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
186,"I'll Be Home for Christmas","Michael Bublé",250922,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
187,"Jingle Bells - Remastered 1999","Frank Sinatra",250667,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
188,"The First Noel - Remastered 1999","Frank Sinatra",250250,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl
189,"Murder On My Mind","YNW Melly",248940,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
190,"Candy Paint","Post Malone",248554,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
191,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",248265,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
192,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",247642,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
193,"In My Head","Peter Manos",247524,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
194,"Ruin My Life","Zara Larsson",246624,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
195,"Driving Home for Christmas","Chris Rea",245974,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
196,HUMBLE.,"Kendrick Lamar",245570,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
197,Natural,"Imagine Dragons",245214,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
198,"Santa Baby","Kylie Minogue",243386,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
199,Mine,Bazzi,243262,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
200,"Come Closer (feat. Queen Naija)","A Boogie Wit da Hoodie",242458,https://open.spotify.com/track/3UhRsQVrELOATEiY7E9X2T
