,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
67,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",368732,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
68,"Space Cadet (feat. Gunna)","Metro Boomin",367348,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
69,"In My Feelings",Drake,365118,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
70,"Last Christmas",Wham!,363270,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
71,changes,XXXTENTACION,362421,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
72,"10 Freaky Girls (with 21 Savage)","Metro Boomin",360930,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
73,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",356988,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
74,"Lean Wit Me","Juice WRLD",355705,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
75,"It's the Most Wonderful Time of the Year","Andy Williams",354853,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
76,1.5,"21 Savage",351659,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs
77,"Look Alive (feat. Drake)","BlocBoy JB",351480,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
78,Noticed,"Lil Mosey",349542,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
79,"No Stylist","French Montana",349521,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
80,"Falling Down - Bonus Track","Lil Peep",348041,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
81,asmr,"21 Savage",347341,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w
82,Youngblood,"5 Seconds of Summer",346657,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
83,"Beautiful (feat. Camila Cabello)",Bazzi,344532,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
84,"Sweet but Psycho","Ava Max",342202,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
85,breathin,"Ariana Grande",335462,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
86,"ball w/o you","21 Savage",332800,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO
87,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,331429,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
88,"TIC TOC (feat. Lil Baby)",6ix9ine,328371,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
89,"Do They Know It's Christmas? - 1984 Version","Band Aid",327382,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
90,"break da law","21 Savage",323203,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl
91,"XO TOUR Llif3","Lil Uzi Vert",323157,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
92,"MoshPit (feat. Juice WRLD)","Kodak Black",319911,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk
93,"It's Beginning to Look a Lot Like Christmas","Michael Bublé",316228,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
94,"Ric Flair Drip (& Metro Boomin)",Offset,316008,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
95,"Everybody Dies In Their Nightmares",XXXTENTACION,311913,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
96,"gun smoke","21 Savage",309548,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X
97,"The Christmas Song (Merry Christmas To You)","Nat King Cole",308753,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
98,"no tears left to cry","Ariana Grande",307081,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
99,"1400 / 999 Freestyle","Trippie Redd",305366,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
100,"Girls Like You (feat. Cardi B)","Maroon 5",303016,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
101,"Best Part",H.E.R.,302765,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
102,Shallow,"Lady Gaga",301611,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
103,"out for the night","21 Savage",301212,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV
104,"NI BIEN NI MAL","Bad Bunny",300434,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
105,"Bohemian Rhapsody - Remastered 2011",Queen,298651,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
106,"God is a woman","Ariana Grande",296684,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
107,Congratulations,"Post Malone",296173,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
108,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",295985,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
109,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",295703,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
110,"A Holly Jolly Christmas - Single Version","Burl Ives",291697,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
111,"I Love It (& Lil Pump)","Kanye West",291088,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
112,"Ruin My Life","Zara Larsson",290562,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
113,"Plug Walk","Rich The Kid",290058,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
114,STARGAZING,"Travis Scott",288000,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
115,Speechless,"Dan + Shay",287611,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
116,"Nice For What",Drake,287054,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
117,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",286141,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
118,"Love Lies (with Normani)",Khalid,284150,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
119,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,282562,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
120,"ocean eyes","Billie Eilish",282464,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
121,bellyache,"Billie Eilish",279390,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
122,"Pure Cocaine","Lil Baby",276671,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
123,Natural,"Imagine Dragons",276473,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
124,"White Christmas","Bing Crosby",274836,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
125,"Lucky You (feat. Joyner Lucas)",Eminem,274657,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
126,Mistletoe,"Justin Bieber",274098,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
127,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",273859,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
128,"In My Head","Peter Manos",272685,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
129,"Candy Paint","Post Malone",269327,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
130,Lust,"Lil Skies",267911,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
131,Mine,Bazzi,267503,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
132,goosebumps,"Travis Scott",266591,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
133,"New Patek","Lil Uzi Vert",265841,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
134,"Look At Me!",XXXTENTACION,262880,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
135,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",261429,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
136,"Don't Come Out The House (with 21 Savage)","Metro Boomin",261247,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
137,"I Like Me Better",Lauv,261109,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
138,Trip,"Ella Mai",261043,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
139,"Happy Xmas (War Is Over) - Remastered","John Lennon",258998,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
140,"Be Alright","Dean Lewis",258355,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
141,"Hide (feat. Seezyn)","Juice WRLD",256652,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
142,Tequila,"Dan + Shay",256344,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
143,a&t,"21 Savage",254618,https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia
144,Hope,XXXTENTACION,254402,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
145,"Murder On My Mind","YNW Melly",252990,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
146,"WORKIN ME",Quavo,252529,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
147,"Feliz Navidad","José Feliciano",251223,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
148,"Young Dumb & Broke",Khalid,250689,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
149,"Nowadays (feat. Landon Cube)","Lil Skies",249385,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
150,"WAKA (feat. A Boogie Wit da Hoodie)",6ix9ine,249141,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
151,HUMBLE.,"Kendrick Lamar",248673,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
152,Uproar,"Lil Wayne",248489,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
153,4L,"21 Savage",239034,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q
154,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",238747,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
155,"Black & White","Juice WRLD",237688,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
156,"REEL IT IN",Aminé,237151,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
157,"This Feeling","The Chainsmokers",237122,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
158,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",233310,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
159,"Blue Christmas","Elvis Presley",233210,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
160,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,232615,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
161,"200 MPH","Bad Bunny",231730,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
162,"Te Boté - Remix","Nio Garcia",230217,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
163,Caro,"Bad Bunny",230163,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
164,Walk,Comethazine,230057,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
165,Location,Khalid,229215,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
166,"Taking A Walk","Trippie Redd",228918,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
167,Legends,"Juice WRLD",227900,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
168,"The Middle",Zedd,225542,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
169,"Bank Account","21 Savage",224257,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
170,"Otra Noche en Miami","Bad Bunny",223715,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
171,"Hurts Like Hell (feat. Offset)","Madison Beer",222931,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
172,"Walk It Talk It",Migos,222256,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
173,Thunder,"Imagine Dragons",222064,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
174,"Run Rudolph Run - Single Version","Chuck Berry",221723,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
175,Kamikaze,"Lil Mosey",221351,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
176,JAPAN,"Famous Dex",220579,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
177,OTW,Khalid,219909,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
178,"Faucet Failure","Ski Mask The Slump God",218609,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
179,"Foot Fungus","Ski Mask The Slump God",218179,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
180,"Happy Now (feat. Sandro Cavazza)",Kygo,217938,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
181,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",217769,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
182,"Beautiful Crazy","Luke Combs",217261,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
183,"come out and play","Billie Eilish",216630,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
184,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",216259,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
185,"Underneath the Tree","Kelly Clarkson",215822,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
186,Believer,"Imagine Dragons",215725,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
187,"Let You Down",NF,214773,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
188,"La Romana","Bad Bunny",214638,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
189,"Red Roses (feat. Landon Cube)","Lil Skies",214552,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
190,"I'm a Mess","Bebe Rexha",212040,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
191,"All The Stars (with SZA)","Kendrick Lamar",211381,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
192,"you should see me in a crown","Billie Eilish",211258,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
193,"Si Estuviésemos Juntos","Bad Bunny",211044,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
194,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",210360,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
195,"Close Friends (Lil Baby & Gunna)","Lil Baby",210212,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
196,"BUTTERFLY EFFECT","Travis Scott",210029,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
197,"Love Drugs and Sex","A Boogie Wit da Hoodie",209245,https://open.spotify.com/track/1Gno5IBUHh6vUKp4nxu2Yd
198,"¿Quien Tu Eres?","Bad Bunny",208807,https://open.spotify.com/track/6kN06eEOblRAuWI0xUUS91
199,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",208494,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
200,"SLOW DANCING IN THE DARK",Joji,208153,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
