,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,"Look Back At It","A Boogie Wit da Hoodie",713187,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
37,"Do They Know It's Christmas? - 1984 Version","Band Aid",710384,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
38,"A Holly Jolly Christmas - Single Version","Burl Ives",703598,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
39,Happier,Marshmello,700714,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,"Better Now","Post Malone",690062,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",685166,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
42,"The Christmas Song (Merry Christmas To You)","Nat King Cole",680892,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
43,Money,"Cardi B",677908,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
44,Moonlight,XXXTENTACION,670354,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
45,Mistletoe,"Justin Bieber",666395,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
46,"Armed And Dangerous","Juice WRLD",654576,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
47,Nonstop,Drake,649593,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
48,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",643860,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
49,Better,Khalid,633687,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
50,"when the party's over","Billie Eilish",618362,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
51,"White Christmas","Bing Crosby",616697,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
52,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",611808,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
53,"KIKA (feat. Tory Lanez)",6ix9ine,608254,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
54,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",601535,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
55,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,592513,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
56,"Eastside (with Halsey & Khalid)","benny blanco",582957,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
57,"MIA (feat. Drake)","Bad Bunny",581718,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
58,"Taste (feat. Offset)",Tyga,566727,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
59,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,563830,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
60,"Happy Xmas (War Is Over) - Remastered","John Lennon",560542,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
61,"pad lock","21 Savage",559597,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le
62,"High Hopes","Panic! At The Disco",557707,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
63,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",556935,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
64,"good day","21 Savage",553470,https://open.spotify.com/track/2LqoYvMudv9xoTqNLFKILj
65,4L,"21 Savage",544718,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q
66,"Jocelyn Flores",XXXTENTACION,544447,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
67,"Saturday Nights",Khalid,537182,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
68,"Yes Indeed","Lil Baby",534842,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
69,"Feliz Navidad","José Feliciano",529424,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
70,"Holly Jolly Christmas","Michael Bublé",525940,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
71,"letter 2 my momma","21 Savage",525784,https://open.spotify.com/track/55xNjVrGJxgqcEFqCyejTM
72,"I Like It","Cardi B",524777,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
73,"Blue Christmas","Elvis Presley",521790,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
74,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",509234,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
75,"Calling My Spirit","Kodak Black",508041,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5
76,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",501297,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
77,lovely,"Billie Eilish",498788,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
78,"Underneath the Tree","Kelly Clarkson",491594,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
79,"Run Rudolph Run - Single Version","Chuck Berry",479922,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
80,"Fine China",Future,479219,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
81,"God's Plan",Drake,471941,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
82,"Have Yourself A Merry Little Christmas","Sam Smith",468543,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
83,"rockstar (feat. 21 Savage)","Post Malone",463699,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
84,"Sleigh Ride","The Ronettes",461543,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
85,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",460436,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
86,"Psycho (feat. Ty Dolla $ign)","Post Malone",460000,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
87,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",456412,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
88,"I Fall Apart","Post Malone",455509,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
89,Topanga,"Trippie Redd",454469,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
90,idontwannabeyouanymore,"Billie Eilish",452266,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
91,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,448978,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
92,"MoshPit (feat. Juice WRLD)","Kodak Black",448574,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk
93,YOSEMITE,"Travis Scott",446408,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
94,"Voices In My Head","A Boogie Wit da Hoodie",445989,https://open.spotify.com/track/0Veyvc3n9AcLSoK3r1dA12
95,"10 Freaky Girls (with 21 Savage)","Metro Boomin",435942,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
96,"In My Feelings",Drake,434044,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
97,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",432740,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
98,Splashin,"Rich The Kid",432588,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
99,Beasty,"A Boogie Wit da Hoodie",432276,https://open.spotify.com/track/77JzXZonNumWsuXKy9vr3U
100,"Christmas (Baby Please Come Home)","Mariah Carey",430184,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
101,"All Girls Are The Same","Juice WRLD",430076,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
102,"Love Drugs and Sex","A Boogie Wit da Hoodie",428476,https://open.spotify.com/track/1Gno5IBUHh6vUKp4nxu2Yd
103,"Space Cadet (feat. Gunna)","Metro Boomin",422511,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
104,"Look Alive (feat. Drake)","BlocBoy JB",417956,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
105,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",415505,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
106,"Bad Liar","Imagine Dragons",403816,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
107,"Santa Baby","Ariana Grande",403716,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
108,changes,XXXTENTACION,403485,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
109,"No Stylist","French Montana",402514,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
110,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,402500,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
111,Noticed,"Lil Mosey",402402,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
112,"Falling Down - Bonus Track","Lil Peep",399371,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
113,breathin,"Ariana Grande",395620,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
114,"TIC TOC (feat. Lil Baby)",6ix9ine,388793,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
115,"Winter Wonderland","Bing Crosby",388512,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
116,"Lean Wit Me","Juice WRLD",388169,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
117,Youngblood,"5 Seconds of Summer",382951,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
118,"Santa Claus Is Coming to Town","Michael Bublé",381619,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
119,"I Did It","A Boogie Wit da Hoodie",372734,https://open.spotify.com/track/18yllZD0TdF7ykcREib8Z1
120,"Ric Flair Drip (& Metro Boomin)",Offset,372231,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
121,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",372079,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
122,Skeezers,"A Boogie Wit da Hoodie",371331,https://open.spotify.com/track/2A4vCndSkZ3jd5nfh3a8gc
123,"Beautiful (feat. Camila Cabello)",Bazzi,371294,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
124,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",369647,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
125,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",366571,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
126,"1400 / 999 Freestyle","Trippie Redd",360619,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
127,"God is a woman","Ariana Grande",359226,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
128,STARGAZING,"Travis Scott",358751,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
129,"Come Closer (feat. Queen Naija)","A Boogie Wit da Hoodie",358568,https://open.spotify.com/track/3UhRsQVrELOATEiY7E9X2T
130,"XO TOUR Llif3","Lil Uzi Vert",357456,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
131,"Nice For What",Drake,355711,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
132,Shallow,"Lady Gaga",355459,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
133,"Do You Hear What I Hear?","Bing Crosby",355121,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
134,"no tears left to cry","Ariana Grande",353931,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
135,"Carol of the Bells","Mykola Dmytrovych Leontovych",353801,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
136,"Bohemian Rhapsody - Remastered 2011",Queen,350290,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
137,"I Love It (& Lil Pump)","Kanye West",348872,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
138,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,347369,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
139,"Joy To The World","Nat King Cole",346580,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
140,"Everybody Dies In Their Nightmares",XXXTENTACION,344784,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
141,"Baby, It's Cold Outside","Dean Martin",344151,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
142,"Girls Like You (feat. Cardi B)","Maroon 5",343004,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
143,"Sweet but Psycho","Ava Max",339299,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
144,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",337007,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
145,Savage,"A Boogie Wit da Hoodie",335056,https://open.spotify.com/track/1srm5YnZiu7Ksnd2UTTmmk
146,"Lucky You (feat. Joyner Lucas)",Eminem,333261,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
147,"Don't Come Out The House (with 21 Savage)","Metro Boomin",332961,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
148,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",330323,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
149,"Plug Walk","Rich The Kid",327859,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
150,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",326627,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
151,"Best Part",H.E.R.,324819,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
152,"What Christmas Means To Me","Stevie Wonder",324255,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
153,Congratulations,"Post Malone",321093,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
154,"Winter Wonderland","Tony Bennett",320015,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
155,"Just Like Me (feat. Young Thug)","A Boogie Wit da Hoodie",318930,https://open.spotify.com/track/0uH6JssU7mWkTT9mqeqEvL
156,"Pure Cocaine","Lil Baby",318148,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
157,Uproar,"Lil Wayne",317594,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
158,"Merry Christmas, Happy Holidays",*NSYNC,316688,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
159,"Love Lies (with Normani)",Khalid,316027,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
160,goosebumps,"Travis Scott",315630,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
161,Speechless,"Dan + Shay",315465,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
162,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",314534,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
163,"ocean eyes","Billie Eilish",313321,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
164,bellyache,"Billie Eilish",312632,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
165,"WAKA (feat. A Boogie Wit da Hoodie)",6ix9ine,308625,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
166,Hallelujah,Pentatonix,308386,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
167,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",307306,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
168,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",305446,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
169,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",304061,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
170,"In My Head","Peter Manos",303960,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
171,"Santa Claus Is Coming To Town","The Jackson 5",303815,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
172,"Ruin My Life","Zara Larsson",300986,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
173,"New Patek","Lil Uzi Vert",300596,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
174,Mine,Bazzi,300019,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
175,"Little Saint Nick - 1991 Remix","The Beach Boys",299877,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
176,"Hide (feat. Seezyn)","Juice WRLD",298761,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
177,"WORKIN ME",Quavo,294872,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
178,HUMBLE.,"Kendrick Lamar",293649,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
179,"Solo de Mi","Bad Bunny",292146,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx
180,"Pull Up (feat. NAV)","A Boogie Wit da Hoodie",290254,https://open.spotify.com/track/0WnV4YotgHecDIzfihlcjn
181,Trip,"Ella Mai",289346,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
182,"I Like Me Better",Lauv,288744,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
183,"Look At Me!",XXXTENTACION,288332,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
184,"Candy Paint","Post Malone",288057,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
185,"My Only Wish (This Year)","Britney Spears",287874,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
186,"Murder On My Mind","YNW Melly",287148,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
187,Lust,"Lil Skies",285788,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
188,"Te Boté - Remix","Nio Garcia",285178,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
189,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",284993,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
190,"Sleigh Ride",Carpenters,284871,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ
191,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'","Thurl Ravenscroft",283606,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
192,"Be Alright","Dean Lewis",282794,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
193,"Rudolph The Red-Nosed Reindeer","Burl Ives",282542,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
194,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",280250,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
195,"Mary, Did You Know?",Pentatonix,278893,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni
196,Natural,"Imagine Dragons",278333,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
197,Tequila,"Dan + Shay",275287,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
198,"I don’t let go",XXXTENTACION,274972,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT
199,"4 Min Convo (Favorite Song)","A Boogie Wit da Hoodie",274818,https://open.spotify.com/track/5h66wqaGklsSa8eSxTwcJT
200,Hope,XXXTENTACION,274516,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
