,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",1027522,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
25,"Happy Xmas (War Is Over) - Remastered","John Lennon",985880,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
26,"Without Me",Halsey,977788,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"Feliz Navidad","José Feliciano",935515,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
28,"Blue Christmas","Elvis Presley",923774,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
29,"Underneath the Tree","Kelly Clarkson",877834,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
30,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",867420,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
31,"Have Yourself A Merry Little Christmas","Sam Smith",843431,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
32,"Holly Jolly Christmas","Michael Bublé",842425,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
33,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",833075,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
34,"Run Rudolph Run - Single Version","Chuck Berry",831367,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
35,"Sleigh Ride","The Ronettes",831175,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
36,"Leave Me Alone","Flipp Dinero",818297,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
37,"Lucid Dreams","Juice WRLD",809650,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
38,monster,"21 Savage",798958,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU
39,"Christmas (Baby Please Come Home)","Mariah Carey",756759,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
40,"Wake Up in the Sky","Gucci Mane",737507,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
41,"all my friends","21 Savage",726146,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l
42,"Winter Wonderland","Bing Crosby",726037,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
43,"Santa Baby","Ariana Grande",693589,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
44,imagine,"Ariana Grande",685003,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
45,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",683665,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
46,"Santa Claus Is Coming to Town","Michael Bublé",681661,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
47,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",678976,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
48,SAD!,XXXTENTACION,675902,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
49,Money,"Cardi B",669757,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
50,"Do You Hear What I Hear?","Bing Crosby",640132,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
51,"Better Now","Post Malone",635917,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
52,"Carol of the Bells","Mykola Dmytrovych Leontovych",635109,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
53,"whoa (mind in awe)",XXXTENTACION,631427,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
54,"Joy To The World","Nat King Cole",630859,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
55,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",630310,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
56,"MIA (feat. Drake)","Bad Bunny",630047,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
57,BAD!,XXXTENTACION,621690,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
58,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",606149,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
59,"Baby, It's Cold Outside","Dean Martin",603402,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
60,Moonlight,XXXTENTACION,599052,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
61,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",591071,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
62,Happier,Marshmello,584954,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
63,"Winter Wonderland","Tony Bennett",575190,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
64,"Look Back At It","A Boogie Wit da Hoodie",575086,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
65,"Armed And Dangerous","Juice WRLD",569127,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
66,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",563606,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
67,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Gene Autry",555265,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
68,Nonstop,Drake,552671,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
69,"can't leave without it","21 Savage",535483,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd
70,"Sleigh Ride",Carpenters,532367,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ
71,"when the party's over","Billie Eilish",524657,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
72,Better,Khalid,521675,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
73,"What Christmas Means To Me","Stevie Wonder",521247,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
74,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'","Thurl Ravenscroft",519152,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
75,"Solo de Mi","Bad Bunny",516658,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
76,"Santa Claus Is Coming To Town","The Jackson 5",512186,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
77,"Little Saint Nick - 1991 Remix","The Beach Boys",506611,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
78,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",504863,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
79,"Rudolph The Red-Nosed Reindeer","Burl Ives",503284,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
80,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",502453,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
81,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,494843,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
82,"Silver Bells","Dean Martin",491287,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
83,"Demons and Angels (feat. Juice WRLD)","A Boogie Wit da Hoodie",484499,https://open.spotify.com/track/3L19besdNQzd342qL78xqm
84,Hallelujah,Pentatonix,481811,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
85,"Merry Christmas, Happy Holidays",*NSYNC,481693,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
86,"Eastside (with Halsey & Khalid)","benny blanco",481392,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
87,"KIKA (feat. Tory Lanez)",6ix9ine,480448,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
88,"NI BIEN NI MAL","Bad Bunny",478499,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
89,"Jocelyn Flores",XXXTENTACION,477808,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
90,"I Like It","Cardi B",474600,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
91,"My Only Wish (This Year)","Britney Spears",472283,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
92,"Taste (feat. Offset)",Tyga,469911,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
93,"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,464527,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
94,"Saturday Nights",Khalid,460210,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
95,"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",458908,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
96,1.5,"21 Savage",458020,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs
97,"High Hopes","Panic! At The Disco",457034,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
98,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",449956,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
99,asmr,"21 Savage",446648,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w
100,"Yes Indeed","Lil Baby",443085,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
101,lovely,"Billie Eilish",440965,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
102,"Psycho (feat. Ty Dolla $ign)","Post Malone",440052,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
103,"break da law","21 Savage",438223,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl
104,"Rudolph The Red-Nosed Reindeer","Dean Martin",437638,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
105,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",437297,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
106,"ball w/o you","21 Savage",437188,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO
107,"I Fall Apart","Post Malone",434183,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
108,"rockstar (feat. 21 Savage)","Post Malone",432111,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
109,"The First Noel - Remastered 1999","Frank Sinatra",428339,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl
110,"I'll Be Home","Meghan Trainor",418469,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
111,"gun smoke","21 Savage",417548,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X
112,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",417121,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
113,"Christmas (Baby Please Come Home)","Darlene Love",416869,https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl
114,"out for the night","21 Savage",412906,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV
115,idontwannabeyouanymore,"Billie Eilish",408690,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
116,"Calling My Spirit","Kodak Black",407795,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5
117,"Driving Home for Christmas","Chris Rea",407689,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
118,"I'll Be Home for Christmas","Michael Bublé",407287,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
119,"Fine China",Future,406842,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
120,"The Little Drummer Boy","Bing Crosby",404977,https://open.spotify.com/track/2zHu4GAsQIw2skGszWEMFY
121,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",404461,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
122,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,402666,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
123,"God's Plan",Drake,395990,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
124,YOSEMITE,"Travis Scott",395859,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
125,"Jingle Bells - Remastered 1999","Frank Sinatra",395338,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
126,"Christmas Lights",Coldplay,393741,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
127,"200 MPH","Bad Bunny",393302,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
128,"I Saw Mommy Kissing Santa Claus","The Jackson 5",391863,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
129,"All Girls Are The Same","Juice WRLD",389879,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
130,"Santa Baby","Kylie Minogue",388062,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
131,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",387571,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
132,Topanga,"Trippie Redd",385957,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
133,Splashin,"Rich The Kid",378130,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
134,"Sleigh Ride","Ella Fitzgerald",374607,https://open.spotify.com/track/79a2ejVzj2SpXkpWdfv1Co
135,"¿Quien Tu Eres?","Bad Bunny",370883,https://open.spotify.com/track/6kN06eEOblRAuWI0xUUS91
136,"In My Feelings",Drake,369564,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
137,"Mary, Did You Know?",Pentatonix,366765,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni
138,"Last Christmas","Ariana Grande",364889,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ
139,"This Christmas","Donny Hathaway",364003,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
140,"10 Freaky Girls (with 21 Savage)","Metro Boomin",363142,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
141,changes,XXXTENTACION,362750,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
142,"It's Beginning To Look Like Christmas","Bing Crosby",362400,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n
143,"Lean Wit Me","Juice WRLD",361884,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
144,"No Stylist","French Montana",361436,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
145,Caro,"Bad Bunny",360472,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
146,"White Christmas (duet with Shania Twain)","Michael Bublé",359147,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
147,"Space Cadet (feat. Gunna)","Metro Boomin",358698,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
148,"Sleigh Ride","Andy Williams",357406,https://open.spotify.com/track/5ymVfeMK8cDew5vzntTuc7
149,"Step Into Christmas","Elton John",355957,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
150,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",352734,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
151,"Santa's Coming For Us",Sia,352664,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
152,"This Christmas","Christina Aguilera",352566,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt
153,"Falling Down - Bonus Track","Lil Peep",350212,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
154,"Merry Christmas Darling - Album Version/Remix",Carpenters,349517,https://open.spotify.com/track/1QXg7pVx5hpAZWw8KIAcGw
155,"Look Alive (feat. Drake)","BlocBoy JB",349451,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
156,"Silent Night",Carpenters,347551,https://open.spotify.com/track/0i7lZhEMEheehKyCtBJIIL
157,Noticed,"Lil Mosey",343354,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
158,"Merry Christmas Everyone - Remastered","Shakin' Stevens",342542,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
159,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,341132,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
160,breathin,"Ariana Grande",339664,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
161,a&t,"21 Savage",339119,https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia
162,"The Man With The Bag","Kay Starr",339103,https://open.spotify.com/track/56dllQaFZBw3SPTiKZvqYH
163,"Otra Noche en Miami","Bad Bunny",338590,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
164,"Beautiful (feat. Camila Cabello)",Bazzi,334707,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
165,"One More Sleep","Leona Lewis",330073,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
166,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",329450,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
167,"Bad Liar","Imagine Dragons",329203,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
168,"MoshPit (feat. Juice WRLD)","Kodak Black",328506,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk
169,"XO TOUR Llif3","Lil Uzi Vert",327571,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
170,Youngblood,"5 Seconds of Summer",322994,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
171,"Si Estuviésemos Juntos","Bad Bunny",322519,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
172,"TIC TOC (feat. Lil Baby)",6ix9ine,317824,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
173,"Ric Flair Drip (& Metro Boomin)",Offset,313575,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
174,"Have Yourself a Merry Little Christmas","Christina Aguilera",313294,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
175,"Here We Come a-Caroling / We Wish You a Merry Christmas","Perry Como",310749,https://open.spotify.com/track/4LUAIXN6bpnEVaJZOLfuDt
176,"Everybody Dies In Their Nightmares",XXXTENTACION,310405,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
177,"All I Want For Christmas (Is My Two Front Teeth) - Remastered","Nat King Cole Trio",310033,https://open.spotify.com/track/4FQJyi8gnbhKy623wNx6Ps
178,"La Romana","Bad Bunny",308706,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
179,4L,"21 Savage",308454,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q
180,"Bohemian Rhapsody - Remastered 2011",Queen,306565,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
181,"Sleigh Ride","Johnny Mathis",306371,https://open.spotify.com/track/6XAdcAseYtijN0QUnQFsH2
182,"Tenemos Que Hablar","Bad Bunny",306166,https://open.spotify.com/track/5VQpJ2AY2iMzrRZKgcvNjh
183,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night","Perry Como",306021,https://open.spotify.com/track/5D30yNI3b0HAuaBWAGOImI
184,"Christmas Time Is Here - Recorded at Sound Emporium Nashville","Devin Dawson",305378,https://open.spotify.com/track/1dinW5tLGDdPhxtW8vMkUn
185,"I'll Be Home For Christmas","Bing Crosby",305369,https://open.spotify.com/track/4lftz0V8DZhWSVtL4GrzMH
186,"God is a woman","Ariana Grande",305367,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
187,"The Happiest Christmas Tree","Nat King Cole",304446,https://open.spotify.com/track/5aJP0MZjb8LtPAT5WicCZm
188,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",304299,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
189,"What Child Is This?/The Holly And The Ivy","Bing Crosby",301985,https://open.spotify.com/track/4DywxkC9fZ59pBIOS8UFuX
190,"Oh Holy Night - Recorded at Metropolis Studios, London","Nina Nesbitt",298689,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W
191,"1400 / 999 Freestyle","Trippie Redd",298488,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
192,"no tears left to cry","Ariana Grande",297989,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
193,"Plug Walk","Rich The Kid",297563,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
194,Congratulations,"Post Malone",297562,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
195,"Man With The Bag","Jessie J",294365,https://open.spotify.com/track/2Ysi49tRdVH74d1Cnc4o94
196,"Ser Bichote","Bad Bunny",294112,https://open.spotify.com/track/4UEuIEv9Wc3wtiWUplGJ7q
197,"O Christmas Tree","Tony Bennett",293898,https://open.spotify.com/track/2VsCE6ui7N4IRzGIGT7Di8
198,"Frosty The Snowman","Ella Fitzgerald",293850,https://open.spotify.com/track/76nIlhb7sx9W9ceQKVKreg
199,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,292067,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
200,"I Love It (& Lil Pump)","Kanye West",291009,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
